322,-37.56872,143.856478,White Flat,Australian Rules Football,844,N
323,-37.527544,143.841549,Ballarat Ken Kay Badminton Stadium,Badminton,933,Y
324,-37.549886,143.817174,Prince of Wales Park,Baseball,844,N
325,-37.549886,143.817174,Prince of Wales Park,Baseball,844,N
326,-37.560242,143.892582,East Ballarat Recreation Centre,Basketball,830,Y
327,-37.56538,143.862489,Eastwood Leisure Complex,Basketball,844,Y
328,-37.52842,143.840921,MARS Minerdome,Basketball,933,Y
329,-37.535116,143.843576,Wendouree Sports & Events Centre,Basketball,933,Y
330,-37.542845,143.857234,Major League Indoor Sports Centre,Beach Volleyball,831,N
331,-37.555141,143.799882,Alfredton Recreation Reserve,Cricket,827,N
332,-37.534015,143.831061,Ballarat Grammar Oval 2,Cricket,933,N
333,-37.534015,143.831061,Ballarat Grammar Oval 2,Cricket,933,N
334,-37.559416,143.894588,Ballarat Secondary College - East Campus,Cricket,830,N
335,-37.519558,143.832447,Ballarat Secondary College - Wendouree Campus,Cricket,933,N
336,-37.552298,143.896409,Brown Hill Recreation Reserve,Cricket,833,N
337,-37.648825,143.89068,Buninyong Recreation Reserve,Cricket,936,N
338,-37.536707,143.842577,C E Brown Recreation Reserve,Cricket,933,N
339,-37.536707,143.842577,C E Brown Recreation Reserve,Cricket,933,N
340,-37.536707,143.842577,C E Brown Recreation Reserve,Cricket,933,N
341,-37.558181,143.837205,City Oval,Cricket,844,N
342,-37.584168,143.816064,Doug Dean Recreation Reserve,Cricket,934,N
343,-37.557818,143.863653,Eastern Oval,Cricket,844,N
344,-37.523333,143.874412,Invermay Recreation Reserve,Cricket,900,N
345,-37.421732,143.711951,Learmonth Recreation Reserve,Cricket,904,N
346,-37.604027,143.843462,Marty Busch Recreation Reserve,Cricket,935,N
347,-37.606279,143.874694,Mount Clear Recreation Reserve,Cricket,840,N
348,-37.578352,143.850479,Mount Pleasant Reserve,Cricket,842,N
349,-37.555753,143.883908,Russell Square,Cricket,830,N
350,-37.57698,143.884745,Sparrow Ground,Cricket,830,N
351,-37.625006,143.887907,University of Ballarat Oval,Cricket,841,N
352,-37.5636,143.82102,Victoria Park,Cricket,844,N
353,-37.525042,143.81885,WENDOUREE Recreation Reserve,Cricket,933,N
354,-37.565202,143.839485,Western Oval,Cricket,844,N
