570,3270,Peterborough,-32.972534,138.837053
571,3271,Darlington,-31.924503,116.080883
572,3271,Dundonnell,-37.014348,143.480452
573,3271,Pura Pura,-37.014348,143.480452
574,3272,Mortlake,-33.840681,151.105916
575,3272,Woorndoo,-37.898122,142.977907
576,3273,Hexham,-32.83333,151.68333
577,3274,Caramut,-37.916082,142.534144
578,3275,Mailors Flat,-38.294903,142.443903
579,3276,Minjah,-37.978623,145.133735
580,3276,Woolsthorpe,-38.129965,142.473887
581,3277,Allansford,-38.386781,142.599215
582,3277,Mepunga,-36.356826,146.306875
583,3277,Mepunga East,-38.449457,142.670686
584,3277,Mepunga West,-36.356826,146.306875
585,3277,Naringal,-38.420249,142.786882
586,3277,Naringal East,-38.420249,142.786882
587,3278,Purnim,-38.295423,142.602722
588,3278,Purnim West,-38.295423,142.602722
589,3279,Ballangeich,-37.014348,143.480452
590,3279,Wangoom,-37.014348,143.480452
591,3280,Dennington,-38.355513,142.446936
592,3280,Warrnambool,-38.3777,142.480446
593,3281,Bushfield,-38.320762,142.506764
594,3281,Grassmere,-38.242111,142.548346
595,3281,Winslow,-38.238348,142.464809
596,3281,Woodford,-26.96206,152.763518
597,3282,Illowa,-38.33333,142.41667
598,3282,Koroit,-38.278367,142.377742
599,3283,Crossley,-38.316359,142.23892
600,3283,Killarney,-37.014348,143.480452
601,3283,Kirkstall,-38.271112,142.276717
602,3283,Southern Cross,-37.014348,143.480452
603,3283,Tarrone,-38.214984,142.154195
604,3283,Tower Hill,-37.014348,143.480452
605,3283,Warrong,-38.18031,142.240471
606,3283,Willatook,-38.177414,142.276241
607,3283,Yangery,-37.014348,143.480452
608,3283,Yarpturk,-37.014348,143.480452
609,3284,Orford,-42.563274,147.874204
610,3284,Port Fairy,-38.378074,142.233912
611,3285,Codrington,-38.26667,141.96667
612,3285,Narrawong,-38.235822,141.717053
613,3285,Rosebrook,-38.349594,142.295674
614,3285,St Helens,-41.345191,148.26985
615,3285,Toolong,-36.194293,148.254436
616,3285,Tyrendarra,-38.198756,141.798906
617,3285,Tyrendarra East,-38.25,141.9
618,3285,Yambuk,-38.297222,142.068003
619,3286,Condah Swamp,-37.98228,141.676161
620,3286,Knebsworth,-37.014348,143.480452
621,3286,Macarthur,-35.395767,149.149001
622,3286,Warrabkook,-37.014348,143.480452
623,3287,Hawkesdale,-38.080579,142.315843
624,3287,Minhamite,-37.014348,143.480452
625,3289,Gazette,-37.014348,143.480452
